Simulation Results from reaction file: /Users/blink/Documents/Teaching/ Coursework_2025-2026/Chem_3530_2026/Kinetiscope/MM1.rxn
The simulation was run on Saturday, 7 February 2026 15:13:21 AST
This table was created on Saturday, 7 February 2026 15:14:20 AST
--------------------------------------

           Data           Time              E             ES              P              S              
            393      44.343186              0    1.00001e-06    0.039283993    0.060715007              
            394       44.46019    4.00004e-07    6.00006e-07    0.039385894    0.060613506              
            395      44.577607    4.00004e-07    6.00006e-07    0.039483595    0.060515805              
            396      44.694314              0    1.00001e-06    0.039581796    0.060417204              
            397      44.810595              0    1.00001e-06    0.039677897    0.060321103              
            398      44.927853              0    1.00001e-06    0.039777598    0.060221402              
            399       45.04522              0    1.00001e-06    0.039877499    0.060121501              
            400      45.162182              0    1.00001e-06      0.0399784      0.0600206              
            401      45.279848              0    1.00001e-06    0.040083901    0.059915099              
            402      45.396474    4.00004e-07    6.00006e-07    0.040183102    0.059816298              
            403      45.513998    2.00002e-07    8.00008e-07    0.040285403    0.059713797              
            404      45.631175    2.00002e-07    8.00008e-07    0.040384204    0.059614996              
            405      45.748268    2.00002e-07    8.00008e-07    0.040485405    0.059513795              
            406      45.865767    2.00002e-07    8.00008e-07    0.040585706    0.059413494              
            407      45.983055    4.00004e-07    6.00006e-07    0.040686107    0.059313293              
            408      46.100583    2.00002e-07    8.00008e-07    0.040779008    0.059220192              
            409      46.218213              0    1.00001e-06    0.040879609    0.059119391              
            410      46.335546    2.00002e-07    8.00008e-07     0.04097831     0.05902089              
            411      46.452583    2.00002e-07    8.00008e-07    0.041077711    0.058921489              
            412      46.570323    2.00002e-07    8.00008e-07    0.041173812    0.058825388              
            413      46.687543              0    1.00001e-06    0.041272413    0.058726587              
            414      46.805399    4.00004e-07    6.00006e-07    0.041375514    0.058623886              
            415      46.922853    2.00002e-07    8.00008e-07    0.041473615    0.058525585              
            416      47.040691    2.00002e-07    8.00008e-07    0.041577416    0.058421784              
            417      47.157994    2.00002e-07    8.00008e-07    0.041679717    0.058319483              
            418      47.275939              0    1.00001e-06    0.041784518    0.058214482              
            419      47.393489    4.00004e-07    6.00006e-07    0.041889119    0.058110281              
            420      47.511011    2.00002e-07    8.00008e-07     0.04198602     0.05801318              
            421       47.62879    4.00004e-07    6.00006e-07    0.042087721    0.057911679              
            422      47.747219              0    1.00001e-06    0.042188622    0.057810378              
            423      47.865006    2.00002e-07    8.00008e-07    0.042287523    0.057711677              
            424      47.982634    2.00002e-07    8.00008e-07    0.042387824    0.057611376              
            425      48.100638    2.00002e-07    8.00008e-07    0.042484825    0.057514375              
            426      48.218396    2.00002e-07    8.00008e-07    0.042580726    0.057418474              
            427      48.336474    2.00002e-07    8.00008e-07    0.042677427    0.057321773              
            428      48.454238    4.00004e-07    6.00006e-07    0.042772528    0.057226872              
            429      48.572539    2.00002e-07    8.00008e-07    0.042870429    0.057128771              
            430      48.690475    2.00002e-07    8.00008e-07     0.04297023     0.05702897              
            431      48.808577    2.00002e-07    8.00008e-07    0.043073431    0.056925769              
            432       48.92659    2.00002e-07    8.00008e-07    0.043174532    0.056824668              
            433      49.044236              0    1.00001e-06    0.043275733    0.056723267              
            434      49.162293    4.00004e-07    6.00006e-07    0.043371634    0.056627766              
            435      49.280569    2.00002e-07    8.00008e-07    0.043468635    0.056530565              
            436      49.398655    2.00002e-07    8.00008e-07    0.043566936    0.056432264              
            437      49.516599              0    1.00001e-06    0.043665237    0.056333763              
            438      49.634359    2.00002e-07    8.00008e-07    0.043761438    0.056237762              
            439      49.752735              0    1.00001e-06    0.043861439    0.056137561              
            440       49.87088    2.00002e-07    8.00008e-07     0.04395664     0.05604256              
            441      49.989365    2.00002e-07    8.00008e-07    0.044052841    0.055946359              
            442      50.107846    2.00002e-07    8.00008e-07    0.044151542    0.055847658              
            443      50.226225    2.00002e-07    8.00008e-07    0.044252043    0.055747157              
            444      50.344884    2.00002e-07    8.00008e-07    0.044355944    0.055643256              
            445      50.463316    2.00002e-07    8.00008e-07    0.044456645    0.055542555              
            446      50.582153    2.00002e-07    8.00008e-07    0.044556246    0.055442954              
            447      50.700676    2.00002e-07    8.00008e-07    0.044654947    0.055344253              
            448      50.818979              0    1.00001e-06    0.044755548    0.055243452              
            449      50.937441    2.00002e-07    8.00008e-07    0.044852849    0.055146351              
            450      51.055865              0    1.00001e-06     0.04495205     0.05504695              
            451      51.174804    2.00002e-07    8.00008e-07    0.045057451    0.054941749              
            452      51.293059              0    1.00001e-06    0.045157052    0.054841948              
            453      51.411939    4.00004e-07    6.00006e-07    0.045258653    0.054740747              
            454      51.531113    2.00002e-07    8.00008e-07    0.045356354    0.054642846              
            455      51.649981    2.00002e-07    8.00008e-07    0.045453355    0.054545845              
            456      51.768875    2.00002e-07    8.00008e-07    0.045551456    0.054447744              
            457      51.887577    2.00002e-07    8.00008e-07    0.045646056    0.054353144              
            458      52.005837              0    1.00001e-06    0.045745757    0.054253243              
            459      52.124929              0    1.00001e-06    0.045846258    0.054152742              
            460       52.24356    4.00004e-07    6.00006e-07    0.045946059    0.054053341              
            461      52.362139    2.00002e-07    8.00008e-07     0.04604956    0.053949639              
            462      52.480906    2.00002e-07    8.00008e-07    0.046145761    0.053853439              
            463      52.599948    2.00002e-07    8.00008e-07    0.046248362    0.053750838              
            464      52.718879              0    1.00001e-06    0.046345863    0.053653137              
            465        52.8384    4.00004e-07    6.00006e-07    0.046451065    0.053548335              
            466      52.957652    2.00002e-07    8.00008e-07    0.046547865    0.053451335              
            467      53.076711    2.00002e-07    8.00008e-07    0.046644866    0.053354334              
            468      53.195823    2.00002e-07    8.00008e-07    0.046751368    0.053247832              
            469      53.315094              0    1.00001e-06    0.046849468    0.053149531              
            470      53.433983    2.00002e-07    8.00008e-07     0.04695237     0.05304683              
            471      53.553015    2.00002e-07    8.00008e-07    0.047052371    0.052946829              
            472      53.672243    4.00004e-07    6.00006e-07    0.047150371    0.052849028              
            473      53.791699              0    1.00001e-06    0.047250473    0.052748527              
            474      53.910993    4.00004e-07    6.00006e-07    0.047350574    0.052648826              
            475      54.029607              0    1.00001e-06    0.047451375    0.052547625              
            476      54.148888              0    1.00001e-06    0.047550676    0.052448324              
            477      54.268303    2.00002e-07    8.00008e-07    0.047651077    0.052348123              
            478      54.388068    2.00002e-07    8.00008e-07    0.047751078    0.052248122              
            479      54.507878              0    1.00001e-06    0.047848078    0.052150922              
            480      54.627404              0    1.00001e-06    0.047946279    0.052052721              
            481      54.747353              0    1.00001e-06     0.04804178     0.05195722              
            482      54.866805    2.00002e-07    8.00008e-07    0.048146481    0.051852719              
            483       54.98707    2.00002e-07    8.00008e-07    0.048249282    0.051749917              
            484      55.107093    2.00002e-07    8.00008e-07    0.048353384    0.051645816              
            485      55.227244    2.00002e-07    8.00008e-07    0.048453985    0.051545215              
            486       55.34658              0    1.00001e-06    0.048555586    0.051443414              
            487      55.466125    4.00004e-07    6.00006e-07    0.048658087    0.051341313              
            488      55.585954    2.00002e-07    8.00008e-07    0.048759288    0.051239912              
            489      55.706015              0    1.00001e-06    0.048858289    0.051140711              
            490      55.826071    2.00002e-07    8.00008e-07     0.04895809     0.05104111              
            491        55.9463    4.00004e-07    6.00006e-07    0.049054891    0.050944509              
            492      56.066382              0    1.00001e-06    0.049155292    0.050843708              
            493      56.186726              0    1.00001e-06    0.049255693    0.050743307              
            494      56.307364              0    1.00001e-06    0.049356994    0.050642006              
            495      56.427105    4.00004e-07    6.00006e-07    0.049461695    0.050537705              
            496      56.547178    2.00002e-07    8.00008e-07    0.049565296    0.050433904              
            497      56.667769    2.00002e-07    8.00008e-07    0.049673197    0.050326003              
            498      56.788685    2.00002e-07    8.00008e-07    0.049773898    0.050225302              
            499      56.909865    2.00002e-07    8.00008e-07    0.049874099    0.050125101              
            500      57.030186    2.00002e-07    8.00008e-07      0.0499768      0.0500224              
            501      57.150876    2.00002e-07    8.00008e-07    0.050075001    0.049924199              
            502      57.271548    2.00002e-07    8.00008e-07    0.050169702    0.049829498              
            503      57.391792    2.00002e-07    8.00008e-07    0.050267603    0.049731597              
            504      57.512256    2.00002e-07    8.00008e-07    0.050370204    0.049628996              
            505      57.632839              0    1.00001e-06    0.050469805    0.049529195              
            506      57.753435    2.00002e-07    8.00008e-07    0.050571206    0.049427994              
            507      57.873973              0    1.00001e-06    0.050667807    0.049331193              
            508      57.994826    4.00004e-07    6.00006e-07    0.050767408    0.049231992              
            509      58.115147    2.00002e-07    8.00008e-07    0.050872309    0.049126891              
            510      58.236006    2.00002e-07    8.00008e-07     0.05097591     0.04902329              
            511      58.356715              0    1.00001e-06    0.051076611    0.048922389              
            512      58.477916    4.00004e-07    6.00006e-07    0.051177612    0.048821788              
            513      58.598984    2.00002e-07    8.00008e-07    0.051274013    0.048725187              
            514       58.72038              0    1.00001e-06    0.051369314    0.048629686              
            515       58.84147    2.00002e-07    8.00008e-07    0.051467715    0.048531485              
            516      58.962455    2.00002e-07    8.00008e-07    0.051568216    0.048430984              
            517      59.083323              0    1.00001e-06    0.051667417    0.048331583              
            518      59.204538    2.00002e-07    8.00008e-07    0.051766918    0.048232282              
            519      59.325625              0    1.00001e-06    0.051865919    0.048133081              
            520      59.446169    2.00002e-07    8.00008e-07     0.05196672     0.04803248              
            521      59.567718    2.00002e-07    8.00008e-07    0.052073121    0.047926079              
            522      59.688945    2.00002e-07    8.00008e-07    0.052171522    0.047827678              
            523      59.810512    2.00002e-07    8.00008e-07    0.052269123    0.047730077              
            524      59.931536    4.00004e-07    6.00006e-07    0.052368724    0.047630676              
            525      60.053033    2.00002e-07    8.00008e-07    0.052468325    0.047530875              
            526       60.17453    2.00002e-07    8.00008e-07    0.052569426    0.047429774              
            527      60.296675    2.00002e-07    8.00008e-07    0.052665827    0.047333373              
            528        60.4188    2.00002e-07    8.00008e-07    0.052768928    0.047230272              
            529        60.5407              0    1.00001e-06    0.052870829    0.047128171              
            530      60.662429    4.00004e-07    6.00006e-07     0.05297503     0.04702437              
            531      60.784304    2.00002e-07    8.00008e-07    0.053073431    0.046925769              
            532      60.906105    4.00004e-07    6.00006e-07    0.053174732    0.046824668              
            533      61.028385    2.00002e-07    8.00008e-07    0.053274633    0.046724567              
            534      61.150131    2.00002e-07    8.00008e-07    0.053377734    0.046621466              
            535      61.271994              0    1.00001e-06    0.053480535    0.046518465              
            536      61.394117              0    1.00001e-06    0.053583336    0.046415664              
            537      61.516308    4.00004e-07    6.00006e-07    0.053685437    0.046313963              
            538      61.638653    2.00002e-07    8.00008e-07    0.053782838    0.046216362              
            539      61.760747    2.00002e-07    8.00008e-07    0.053884739    0.046114461              
            540      61.882882    2.00002e-07    8.00008e-07     0.05398444     0.04601476              
            541      62.005259    2.00002e-07    8.00008e-07    0.054085241    0.045913959              
            542      62.127615    2.00002e-07    8.00008e-07    0.054183842    0.045815358              
            543      62.249687    2.00002e-07    8.00008e-07    0.054290343    0.045708857              
            544      62.371969    4.00004e-07    6.00006e-07    0.054389344    0.045610056              
            545      62.494043    2.00002e-07    8.00008e-07    0.054494945    0.045504255              
            546      62.616438    2.00002e-07    8.00008e-07    0.054597146    0.045402054              
            547      62.738856    2.00002e-07    8.00008e-07    0.054700447    0.045298753              
            548       62.86159    2.00002e-07    8.00008e-07    0.054797948    0.045201252              
            549      62.984075              0    1.00001e-06    0.054901749    0.045097251              
            550      63.106523              0    1.00001e-06     0.05500415     0.04499485              
            551      63.228525    2.00002e-07    8.00008e-07    0.055105551    0.044893649              
            552      63.351227    6.00006e-07    4.00004e-07    0.055200852    0.044798748              
            553      63.474109              0    1.00001e-06    0.055298553    0.044700447              
            554      63.597181    2.00002e-07    8.00008e-07    0.055397454    0.044601746              
            555      63.720377    2.00002e-07    8.00008e-07    0.055493555    0.044505645              
            556      63.843296    2.00002e-07    8.00008e-07    0.055593956    0.044405244              
            557      63.966788              0    1.00001e-06    0.055693357    0.044305643              
            558      64.089836    2.00002e-07    8.00008e-07    0.055790958    0.044208242              
            559      64.212991    2.00002e-07    8.00008e-07    0.055890459    0.044108741              
            560      64.336532    2.00002e-07    8.00008e-07     0.05599036     0.04400884              
            561      64.460191    4.00004e-07    6.00006e-07    0.056091761    0.043907639              
            562      64.583585    2.00002e-07    8.00008e-07    0.056192762    0.043806438              
            563      64.706969    2.00002e-07    8.00008e-07    0.056288763    0.043710437              
            564      64.829853    2.00002e-07    8.00008e-07    0.056391864    0.043607336              
            565      64.953045    2.00002e-07    8.00008e-07    0.056493065    0.043506135              
            566      65.076358    2.00002e-07    8.00008e-07    0.056589566    0.043409634              
            567      65.200029    2.00002e-07    8.00008e-07    0.056689767    0.043309433              
            568      65.323943    2.00002e-07    8.00008e-07    0.056784868    0.043214332              
            569      65.447206    2.00002e-07    8.00008e-07    0.056884269    0.043114931              
            570      65.570993    4.00004e-07    6.00006e-07     0.05698177     0.04301763              
            571      65.694586    4.00004e-07    6.00006e-07    0.057083271    0.042916129              
            572      65.819419              0    1.00001e-06    0.057183372    0.042815628              
            573      65.943412              0    1.00001e-06    0.057280773    0.042718227              
            574      66.067213    2.00002e-07    8.00008e-07    0.057380874    0.042618326              
            575      66.191083    4.00004e-07    6.00006e-07    0.057478775    0.042520625              
            576      66.315354    2.00002e-07    8.00008e-07    0.057578776    0.042420424              
            577      66.439881    2.00002e-07    8.00008e-07    0.057676277    0.042322923              
            578      66.563998              0    1.00001e-06    0.057777578    0.042221422              
            579      66.688184    2.00002e-07    8.00008e-07    0.057878979    0.042120221              
            580      66.812444    2.00002e-07    8.00008e-07     0.05797918     0.04202002              
            581      66.936493    4.00004e-07    6.00006e-07    0.058080781    0.041918619              
            582      67.061249    2.00002e-07    8.00008e-07    0.058181682    0.041817518              
            583      67.185797    2.00002e-07    8.00008e-07    0.058281683    0.041717517              
            584      67.310025    2.00002e-07    8.00008e-07    0.058378284    0.041620916              
            585      67.434803    2.00002e-07    8.00008e-07    0.058478485    0.041520715              
            586      67.559916    2.00002e-07    8.00008e-07    0.058582186    0.041417014              
            587      67.684695    2.00002e-07    8.00008e-07    0.058686287    0.041312913              
            588      67.809377    2.00002e-07    8.00008e-07    0.058785888    0.041213312              
            589      67.934076    4.00004e-07    6.00006e-07    0.058881789    0.041117611              
            590      68.059019    2.00002e-07    8.00008e-07     0.05898359     0.04101561              
            591       68.18376    4.00004e-07    6.00006e-07    0.059087991    0.040911409              
            592      68.308544    2.00002e-07    8.00008e-07    0.059189692    0.040809508              
            593      68.434094    2.00002e-07    8.00008e-07    0.059283193    0.040716007              
            594      68.559102    4.00004e-07    6.00006e-07    0.059386794    0.040612606              
            595      68.684601    4.00004e-07    6.00006e-07    0.059484195    0.040515205              
            596      68.809601    4.00004e-07    6.00006e-07    0.059580396    0.040419004              
            597      68.934796              0    1.00001e-06    0.059682297    0.040316703              
            598      69.060122    2.00002e-07    8.00008e-07    0.059784098    0.040215102              
            599      69.185548    4.00004e-07    6.00006e-07    0.059888999    0.040110401              
            600      69.311111    2.00002e-07    8.00008e-07      0.0599886      0.0400106              
            601      69.436232    2.00002e-07    8.00008e-07    0.060090001    0.039909199              
            602      69.561673              0    1.00001e-06    0.060190202    0.039808798              
            603      69.686794              0    1.00001e-06    0.060288403    0.039710597              
            604      69.812825    2.00002e-07    8.00008e-07    0.060391504    0.039607696              
            605      69.938794    2.00002e-07    8.00008e-07    0.060489605    0.039509595              
            606      70.064281    4.00004e-07    6.00006e-07    0.060591606    0.039407794              
            607      70.189783              0    1.00001e-06    0.060687707    0.039311293              
            608      70.315951              0    1.00001e-06    0.060789508    0.039209492              
            609      70.441365    4.00004e-07    6.00006e-07    0.060891109    0.039108291              
            610      70.567446    4.00004e-07    6.00006e-07     0.06098531     0.03901409              
            611      70.693685    2.00002e-07    8.00008e-07    0.061088911    0.038910289              
            612      70.820246    2.00002e-07    8.00008e-07    0.061193612    0.038805588              
            613      70.946629    4.00004e-07    6.00006e-07    0.061295913    0.038703487              
            614      71.072584    4.00004e-07    6.00006e-07    0.061389414    0.038609986              
            615      71.199245    2.00002e-07    8.00008e-07    0.061489115    0.038510085              
            616      71.325892              0    1.00001e-06    0.061587316    0.038411684              
            617      71.452581    2.00002e-07    8.00008e-07    0.061683517    0.038315683              
            618      71.579327    4.00004e-07    6.00006e-07    0.061789618    0.038209782              
            619      71.705884    4.00004e-07    6.00006e-07    0.061894719    0.038104681              
            620      71.832219    2.00002e-07    8.00008e-07     0.06199812     0.03800108              
            621       71.95872    4.00004e-07    6.00006e-07    0.062095121    0.037904279              
            622      72.085777    2.00002e-07    8.00008e-07    0.062198522    0.037800678              
            623      72.212423    2.00002e-07    8.00008e-07    0.062295723    0.037703477              
            624      72.339649    2.00002e-07    8.00008e-07    0.062399324    0.037599876              
            625      72.466755    4.00004e-07    6.00006e-07    0.062500125    0.037499275              
            626       72.59408    2.00002e-07    8.00008e-07    0.062598726    0.037400474              
            627      72.720979    2.00002e-07    8.00008e-07    0.062700227    0.037298973              
            628      72.848085    2.00002e-07    8.00008e-07    0.062798228    0.037200972              
            629        72.9761    2.00002e-07    8.00008e-07    0.062896629    0.037102571              
            630      73.103769    2.00002e-07    8.00008e-07     0.06299703     0.03700217              
            631      73.231704    6.00006e-07    4.00004e-07    0.063099431    0.036900169              
            632      73.360071    2.00002e-07    8.00008e-07    0.063203432    0.036795768              
            633      73.487759    2.00002e-07    8.00008e-07    0.063301933    0.036697267              
            634      73.615469    4.00004e-07    6.00006e-07    0.063402634    0.036596766              
            635      73.743478    4.00004e-07    6.00006e-07    0.063501335    0.036498065              
            636      73.871191              0    1.00001e-06    0.063604936    0.036394064              
            637       73.99979    2.00002e-07    8.00008e-07    0.063710837    0.036288363              
            638      74.128312    4.00004e-07    6.00006e-07    0.063813138    0.036186262              
            639       74.25688    2.00002e-07    8.00008e-07    0.063908939    0.036090261              
            640      74.385191    4.00004e-07    6.00006e-07     0.06401224     0.03598716              
            641      74.513652              0    1.00001e-06    0.064114541    0.035884459              
            642       74.64291    4.00004e-07    6.00006e-07    0.064215642    0.035783758              
            643      74.771618              0    1.00001e-06    0.064314143    0.035684857              
            644      74.901349    2.00002e-07    8.00008e-07    0.064418744    0.035580456              
            645      75.029898              0    1.00001e-06    0.064518845    0.035480155              
            646      75.158254    2.00002e-07    8.00008e-07    0.064617046    0.035382154              
            647      75.286359    4.00004e-07    6.00006e-07    0.064717147    0.035282253              
            648      75.416035    2.00002e-07    8.00008e-07    0.064823448    0.035175752              
            649      75.545176    4.00004e-07    6.00006e-07    0.064923449    0.035075951              
            650      75.673768    4.00004e-07    6.00006e-07     0.06502355     0.03497585              
            651      75.802308    2.00002e-07    8.00008e-07    0.065122951    0.034876249              
            652      75.932094    4.00004e-07    6.00006e-07    0.065221852    0.034777548              
            653      76.061481    4.00004e-07    6.00006e-07    0.065321553    0.034677847              
            654      76.190938    4.00004e-07    6.00006e-07    0.065424154    0.034575246              
            655      76.320176    2.00002e-07    8.00008e-07    0.065529755    0.034469445              
            656      76.450829    2.00002e-07    8.00008e-07    0.065631456    0.034367744              
            657      76.580572    2.00002e-07    8.00008e-07    0.065731357    0.034267843              
            658      76.710238    4.00004e-07    6.00006e-07    0.065834658    0.034164742              
            659      76.839941    2.00002e-07    8.00008e-07    0.065935259    0.034063941              
            660      76.969699    2.00002e-07    8.00008e-07     0.06603566     0.03396354              
            661      77.100025    4.00004e-07    6.00006e-07    0.066138961    0.033860439              
            662      77.230149    2.00002e-07    8.00008e-07    0.066237162    0.033762038              
            663      77.360428    4.00004e-07    6.00006e-07    0.066340263    0.033659137              
            664      77.491006    2.00002e-07    8.00008e-07    0.066444064    0.033555136              
            665      77.621717    4.00004e-07    6.00006e-07    0.066548165    0.033451235              
            666      77.752556    2.00002e-07    8.00008e-07    0.066647066    0.033352134              
            667       77.88345    2.00002e-07    8.00008e-07    0.066752268    0.033246932              
            668      78.014558    2.00002e-07    8.00008e-07    0.066848968    0.033150231              
            669      78.145018    2.00002e-07    8.00008e-07    0.066949169     0.03305003              
            670      78.276753    2.00002e-07    8.00008e-07     0.06704477     0.03295443              
            671      78.407746    2.00002e-07    8.00008e-07    0.067145371    0.032853829              
            672      78.538848    4.00004e-07    6.00006e-07    0.067248072    0.032751328              
            673      78.669761    2.00002e-07    8.00008e-07    0.067347173    0.032652027              
            674      78.800766    4.00004e-07    6.00006e-07    0.067449474    0.032549925              
            675      78.932364    2.00002e-07    8.00008e-07    0.067548975    0.032450224              
            676      79.064439              0    1.00001e-06    0.067643476    0.032355524              
            677      79.196282    2.00002e-07    8.00008e-07    0.067742277    0.032256923              
            678       79.32762              0    1.00001e-06    0.067841378    0.032157622              
            679      79.459312    4.00004e-07    6.00006e-07    0.067940879    0.032058521              
            680      79.591803    6.00006e-07    4.00004e-07     0.06803808     0.03196152              
            681      79.723657    2.00002e-07    8.00008e-07    0.068137381    0.031861819              
            682      79.855824    2.00002e-07    8.00008e-07    0.068239682    0.031759518              
            683      79.987726    2.00002e-07    8.00008e-07    0.068337883    0.031661317              
            684      80.119788    2.00002e-07    8.00008e-07    0.068436984    0.031562216              
            685      80.251664    4.00004e-07    6.00006e-07    0.068535885    0.031463515              
            686      80.383767    2.00002e-07    8.00008e-07    0.068639186    0.031360014              
            687      80.516338    2.00002e-07    8.00008e-07    0.068738587    0.031260613              
            688      80.649015    2.00002e-07    8.00008e-07    0.068839288    0.031159912              
            689      80.781971    2.00002e-07    8.00008e-07    0.068934689    0.031064511              
            690      80.915203    2.00002e-07    8.00008e-07     0.06903259     0.03096661              
            691      81.048072    2.00002e-07    8.00008e-07    0.069132691    0.030866509              
            692      81.181077    4.00004e-07    6.00006e-07    0.069239992    0.030759408              
            693       81.31445    2.00002e-07    8.00008e-07    0.069336093    0.030663107              
            694      81.447453    2.00002e-07    8.00008e-07    0.069433194    0.030566006              
            695      81.581171    4.00004e-07    6.00006e-07    0.069531195    0.030468205              
            696      81.715081    4.00004e-07    6.00006e-07    0.069626796    0.030372604              
            697      81.849033    2.00002e-07    8.00008e-07    0.069727697    0.030271503              
            698      81.982746    2.00002e-07    8.00008e-07    0.069826998    0.030172202              
            699      82.116655    4.00004e-07    6.00006e-07    0.069923399    0.030076001              
            700      82.251264    6.00006e-07    4.00004e-07      0.0700262      0.0299734              
            701      82.385171    2.00002e-07    8.00008e-07    0.070127801    0.029871399              
            702      82.519831    2.00002e-07    8.00008e-07    0.070228102    0.029771098              
            703      82.654802    4.00004e-07    6.00006e-07    0.070323403    0.029675997              
            704      82.788955    2.00002e-07    8.00008e-07    0.070423004    0.029576196              
            705      82.923768              0    1.00001e-06    0.070520505    0.029478495              
            706      83.058351    2.00002e-07    8.00008e-07    0.070617606    0.029381594              
            707      83.193036              0    1.00001e-06    0.070716207    0.029282793              
            708      83.327803    4.00004e-07    6.00006e-07    0.070809508    0.029189892              
            709      83.462603    2.00002e-07    8.00008e-07    0.070909309    0.029089891              
            710      83.597528    2.00002e-07    8.00008e-07     0.07100781     0.02899139              
            711      83.732706    4.00004e-07    6.00006e-07    0.071112611    0.028886789              
            712      83.867921    2.00002e-07    8.00008e-07    0.071213312    0.028785888              
            713      84.003757    2.00002e-07    8.00008e-07    0.071321113    0.028678087              
            714         84.139    4.00004e-07    6.00006e-07    0.071420714    0.028578686              
            715      84.274736    4.00004e-07    6.00006e-07    0.071523115    0.028476285              
            716      84.410137    4.00004e-07    6.00006e-07    0.071621416    0.028377984              
            717       84.54589    4.00004e-07    6.00006e-07    0.071724317    0.028275083              
            718      84.681372    2.00002e-07    8.00008e-07    0.071829518    0.028169682              
            719       84.81791    4.00004e-07    6.00006e-07    0.071929919    0.028069481              
            720      84.954224    2.00002e-07    8.00008e-07     0.07202402     0.02797518              
            721      85.089924    4.00004e-07    6.00006e-07    0.072125221    0.027874179              
            722      85.226513    2.00002e-07    8.00008e-07    0.072224422    0.027774778              
            723      85.363435    4.00004e-07    6.00006e-07    0.072323123    0.027676277              
            724      85.500969    4.00004e-07    6.00006e-07    0.072423124    0.027576276              
            725      85.638055    2.00002e-07    8.00008e-07    0.072525525    0.027473675              
            726      85.774936    2.00002e-07    8.00008e-07    0.072624126    0.027375074              
            727      85.912018    4.00004e-07    6.00006e-07    0.072726327    0.027273073              
            728      86.049027    4.00004e-07    6.00006e-07    0.072826628    0.027172772              
            729      86.185756    4.00004e-07    6.00006e-07    0.072922729    0.027076671              
            730      86.323276    4.00004e-07    6.00006e-07     0.07302403     0.02697537              
            731      86.461334    2.00002e-07    8.00008e-07    0.073127031    0.026872169              
            732      86.598992    6.00006e-07    4.00004e-07    0.073227432    0.026772168              
            733      86.737316    2.00002e-07    8.00008e-07    0.073333133    0.026666067              
            734      86.875748    4.00004e-07    6.00006e-07    0.073432034    0.026567366              
            735      87.013946    2.00002e-07    8.00008e-07    0.073534535    0.026464665              
            736       87.15275    4.00004e-07    6.00006e-07    0.073637936    0.026361464              
            737      87.291882    4.00004e-07    6.00006e-07    0.073736837    0.026262563              
            738       87.43086    2.00002e-07    8.00008e-07    0.073841038    0.026158162              
            739      87.569993    4.00004e-07    6.00006e-07    0.073941039    0.026058361              
            740       87.70927    2.00002e-07    8.00008e-07     0.07404334     0.02595586              
            741      87.848323    2.00002e-07    8.00008e-07    0.074141741    0.025857459              
            742      87.987561    6.00006e-07    4.00004e-07    0.074241742    0.025757858              
            743        88.1266    4.00004e-07    6.00006e-07    0.074337143    0.025662257              
            744      88.266376    2.00002e-07    8.00008e-07    0.074435144    0.025564056              
            745      88.406609    2.00002e-07    8.00008e-07    0.074532845    0.025466355              
            746      88.546156    4.00004e-07    6.00006e-07    0.074629446    0.025369954              
            747      88.686541    4.00004e-07    6.00006e-07    0.074728147    0.025271253              
            748      88.827035    2.00002e-07    8.00008e-07    0.074829348    0.025169852              
            749      88.967649    4.00004e-07    6.00006e-07    0.074924549    0.025074851              
            750       89.10812    4.00004e-07    6.00006e-07     0.07502385     0.02497555              
            751      89.249015    4.00004e-07    6.00006e-07    0.075118951    0.024880449              
            752      89.390047    4.00004e-07    6.00006e-07    0.075216252    0.024783148              
            753      89.531401    2.00002e-07    8.00008e-07    0.075309953    0.024689247              
            754      89.672365    4.00004e-07    6.00006e-07    0.075408054    0.024591346              
            755      89.813366    6.00006e-07    4.00004e-07    0.075509055    0.024490545              
            756      89.955237    2.00002e-07    8.00008e-07    0.075610456    0.024388744              
            757       90.09684              0    1.00001e-06    0.075709057    0.024289943              
            758      90.238963    2.00002e-07    8.00008e-07    0.075813258    0.024185942              
            759       90.38088    4.00004e-07    6.00006e-07    0.075916859    0.024082541              
            760      90.523078    4.00004e-07    6.00006e-07     0.07601866     0.02398074              
            761      90.666158    4.00004e-07    6.00006e-07    0.076121361    0.023878039              
            762      90.809247    4.00004e-07    6.00006e-07    0.076226662    0.023772738              
            763      90.952069    2.00002e-07    8.00008e-07    0.076327663    0.023671537              
            764       91.09565    6.00006e-07    4.00004e-07    0.076430064    0.023569536              
            765      91.239255    2.00002e-07    8.00008e-07    0.076527565    0.023471635              
            766      91.382831    2.00002e-07    8.00008e-07    0.076629966    0.023369234              
            767      91.526414    4.00004e-07    6.00006e-07    0.076733567    0.023265833              
            768      91.670009    6.00006e-07    4.00004e-07    0.076832068    0.023167532              
            769      91.814489    4.00004e-07    6.00006e-07    0.076929269    0.023070131              
            770      91.958373    2.00002e-07    8.00008e-07     0.07703157     0.02296763              
            771      92.102973    4.00004e-07    6.00006e-07    0.077136071    0.022863329              
            772      92.248128    4.00004e-07    6.00006e-07    0.077244772    0.022754628              
            773      92.393216    4.00004e-07    6.00006e-07    0.077348073    0.022651327              
            774      92.538529    2.00002e-07    8.00008e-07    0.077454375    0.022544825              
            775       92.68418    6.00006e-07    4.00004e-07    0.077556076    0.022443524              
            776      92.830123    2.00002e-07    8.00008e-07    0.077659477    0.022339723              
